attendance_id,student_id,course_id,lecture_date,status
ATT001639,STU00567,CRS003,2026-06-11,Absent
ATT001640,STU00252,CRS012,2026-05-30,Present
ATT001641,STU00245,CRS016,2026-05-07,Present
ATT001642,STU00813,CRS013,2026-04-21,Present
ATT001643,STU00366,CRS002,2026-05-06,Absent
ATT001644,STU00830,CRS019,2026-05-19,Present
ATT001645,STU00868,CRS017,2026-06-26,Present
ATT001646,STU00679,CRS011,2026-06-20,Late
ATT001647,STU00576,CRS019,2026-06-06,Late
ATT001648,STU00544,CRS017,2026-05-29,Absent
ATT001649,STU00775,CRS018,2026-06-17,Late
ATT001650,STU00205,CRS010,2026-06-03,Absent
ATT001651,STU00138,CRS015,2026-05-22,Present
ATT001652,STU00299,CRS014,2026-06-11,Absent
ATT001653,STU00445,CRS013,2026-06-03,Present
ATT001654,STU00502,CRS001,2026-05-21,Absent
ATT001655,STU00106,CRS011,2026-04-12,Late
ATT001656,STU00495,CRS020,2026-05-21,Absent
ATT001657,STU00313,CRS016,2026-04-18,Absent
ATT001658,STU00789,CRS002,2026-05-26,Late
ATT001659,STU00851,CRS002,2026-05-22,Present
ATT001660,STU00969,CRS003,2026-04-05,Absent
ATT001661,STU00913,CRS019,2026-05-22,Late
ATT001662,STU00921,CRS019,2026-04-18,Late
ATT001663,STU00177,CRS011,2026-05-13,Late
ATT001664,STU00049,CRS018,2026-06-20,Present
ATT001665,STU00048,CRS010,2026-04-11,Absent
ATT001666,STU00192,CRS012,2026-06-24,Late
ATT001667,STU00053,CRS014,2026-04-17,Late
ATT001668,STU00520,CRS017,2026-04-02,Present
ATT001669,STU00520,CRS012,2026-06-10,Late
ATT001670,STU00715,CRS002,2026-04-23,Present
ATT001671,STU00101,CRS015,2026-06-03,Present
ATT001672,STU00913,CRS008,2026-06-19,Late
ATT001673,STU00327,CRS003,2026-05-10,Late
ATT001674,STU00208,CRS016,2026-06-12,Present
ATT001675,STU00584,CRS020,2026-05-25,Present
ATT001676,STU00046,CRS013,2026-05-07,Present
ATT001677,STU00921,CRS004,2026-04-05,Absent
ATT001678,STU00004,CRS008,2026-06-17,Late
ATT001679,STU00833,CRS011,2026-04-03,Present
ATT001680,STU00399,CRS008,2026-05-10,Absent
ATT001681,STU00939,CRS013,2026-05-08,Present
ATT001682,STU00159,CRS005,2026-06-17,Late
ATT001683,STU00252,CRS020,2026-04-29,Late
ATT001684,STU00264,CRS014,2026-04-24,Late
ATT001685,STU00584,CRS010,2026-04-11,Present
ATT001686,STU00962,CRS009,2026-04-09,Absent
ATT001687,STU00706,CRS001,2026-04-16,Absent
ATT001688,STU00843,CRS014,2026-04-13,Absent
ATT001689,STU00284,CRS007,2026-04-23,Absent
ATT001690,STU00259,CRS020,2026-04-09,Present
ATT001691,STU00641,CRS013,2026-04-28,Present
ATT001692,STU00712,CRS015,2026-05-07,Present
ATT001693,STU00678,CRS008,2026-04-16,Present
ATT001694,STU00652,CRS004,2026-05-26,Present
ATT001695,STU00162,CRS016,2026-04-30,Present
ATT001696,STU00187,CRS018,2026-04-03,Absent
ATT001697,STU00171,CRS009,2026-04-06,Late
ATT001698,STU00732,CRS013,2026-05-06,Absent
ATT001699,STU00549,CRS010,2026-04-29,Absent
ATT001700,STU00876,CRS019,2026-05-08,Absent
ATT001701,STU00111,CRS004,2026-04-30,Absent
ATT001702,STU00842,CRS007,2026-05-04,Present
ATT001703,STU00568,CRS016,2026-06-14,Present
ATT001704,STU00130,CRS017,2026-04-11,Present
ATT001705,STU00480,CRS016,2026-04-19,Present
ATT001706,STU00114,CRS008,2026-06-07,Present
ATT001707,STU00853,CRS013,2026-05-23,Present
ATT001708,STU00085,CRS003,2026-05-15,Present
ATT001709,STU00446,CRS020,2026-06-07,Absent
ATT001710,STU00448,CRS005,2026-05-05,Absent
ATT001711,STU00611,CRS002,2026-04-11,Late
ATT001712,STU00956,CRS017,2026-04-06,Present
ATT001713,STU00786,CRS007,2026-05-12,Late
ATT001714,STU00325,CRS002,2026-05-07,Late
ATT001715,STU00014,CRS005,2026-05-14,Absent
ATT001716,STU00880,CRS009,2026-05-07,Present
ATT001717,STU00358,CRS015,2026-04-22,Present
ATT001718,STU00923,CRS002,2026-06-19,Absent
ATT001719,STU00389,CRS005,2026-04-25,Absent
ATT001720,STU00517,CRS003,2026-06-26,Present
ATT001721,STU00188,CRS007,2026-05-31,Absent
ATT001722,STU00673,CRS015,2026-04-23,Present
ATT001723,STU00892,CRS015,2026-05-20,Present
ATT001724,STU00863,CRS008,2026-06-10,Late
ATT001725,STU00541,CRS010,2026-04-28,Late
ATT001726,STU00164,CRS005,2026-05-07,Late
ATT001727,STU00987,CRS011,2026-04-08,Present
ATT001728,STU00114,CRS003,2026-05-28,Absent
ATT001729,STU00530,CRS018,2026-04-19,Present
ATT001730,STU00633,CRS006,2026-06-27,Late
ATT001731,STU00955,CRS011,2026-05-04,Absent
ATT001732,STU00039,CRS005,2026-06-28,Present
ATT001733,STU00700,CRS008,2026-06-10,Present
ATT001734,STU00390,CRS001,2026-05-19,Late
ATT001735,STU00059,CRS013,2026-05-09,Late
ATT001736,STU00122,CRS008,2026-06-22,Late
ATT001737,STU00036,CRS019,2026-05-11,Late
ATT001738,STU00075,CRS001,2026-04-01,Late
ATT001739,STU00843,CRS016,2026-05-12,Late
ATT001740,STU00660,CRS013,2026-06-14,Absent
ATT001741,STU00702,CRS020,2026-04-27,Absent
ATT001742,STU00460,CRS008,2026-06-27,Late
ATT001743,STU00502,CRS020,2026-04-01,Absent
ATT001744,STU00353,CRS015,2026-06-24,Absent
ATT001745,STU00941,CRS005,2026-05-14,Absent
ATT001746,STU00549,CRS012,2026-05-24,Present
ATT001747,STU00147,CRS010,2026-06-15,Late
ATT001748,STU00748,CRS006,2026-05-05,Absent
ATT001749,STU00263,CRS006,2026-05-02,Absent
ATT001750,STU00757,CRS001,2026-05-27,Absent
ATT001751,STU00824,CRS010,2026-05-23,Present
ATT001752,STU00043,CRS015,2026-05-16,Absent
ATT001753,STU00727,CRS018,2026-04-05,Present
ATT001754,STU00411,CRS005,2026-06-06,Late
ATT001755,STU00361,CRS007,2026-05-21,Absent
ATT001756,STU00431,CRS014,2026-04-28,Absent
ATT001757,STU00751,CRS015,2026-05-06,Absent
ATT001758,STU00975,CRS013,2026-04-12,Absent
ATT001759,STU00372,CRS011,2026-04-13,Absent
ATT001760,STU00681,CRS013,2026-05-21,Present
ATT001761,STU00740,CRS017,2026-04-26,Present
ATT001762,STU00251,CRS007,2026-05-09,Late
ATT001763,STU00195,CRS019,2026-05-25,Present
ATT001764,STU00970,CRS020,2026-06-26,Absent
ATT001765,STU00921,CRS015,2026-04-29,Late
ATT001766,STU00883,CRS014,2026-06-01,Absent
ATT001767,STU00659,CRS010,2026-05-01,Present
ATT001768,STU00402,CRS005,2026-04-24,Absent
ATT001769,STU00111,CRS018,2026-06-07,Late
ATT001770,STU00463,CRS010,2026-05-11,Late
ATT001771,STU00422,CRS002,2026-04-23,Present
ATT001772,STU00222,CRS011,2026-06-28,Late
ATT001773,STU00911,CRS006,2026-05-01,Late
ATT001774,STU00393,CRS017,2026-05-12,Absent
ATT001775,STU00184,CRS015,2026-05-24,Present
ATT001776,STU00710,CRS007,2026-04-02,Absent
ATT001777,STU00581,CRS006,2026-06-02,Absent
ATT001778,STU00763,CRS019,2026-05-29,Present
ATT001779,STU00656,CRS013,2026-04-01,Late
ATT001780,STU00800,CRS007,2026-05-13,Present
ATT001781,STU00421,CRS011,2026-06-21,Absent
ATT001782,STU00251,CRS005,2026-05-31,Absent
ATT001783,STU00323,CRS020,2026-05-08,Late
ATT001784,STU00543,CRS002,2026-06-20,Late
ATT001785,STU00099,CRS003,2026-06-03,Present
ATT001786,STU00021,CRS001,2026-06-08,Present
ATT001787,STU00339,CRS003,2026-05-19,Absent
ATT001788,STU00953,CRS012,2026-06-10,Present
ATT001789,STU00761,CRS005,2026-05-29,Present
ATT001790,STU00314,CRS003,2026-04-07,Absent
ATT001791,STU00638,CRS011,2026-04-03,Late
ATT001792,STU00926,CRS015,2026-06-14,Absent
ATT001793,STU00346,CRS006,2026-05-31,Absent
ATT001794,STU00310,CRS004,2026-05-31,Late
ATT001795,STU00163,CRS005,2026-05-02,Present
ATT001796,STU00425,CRS004,2026-06-13,Late
ATT001797,STU00932,CRS020,2026-06-14,Absent
ATT001798,STU00162,CRS018,2026-05-03,Late
ATT001799,STU00643,CRS016,2026-04-16,Late
ATT001800,STU00287,CRS008,2026-06-09,Present
ATT001801,STU00679,CRS005,2026-06-02,Absent
ATT001802,STU00099,CRS002,2026-04-01,Present
ATT001803,STU00901,CRS013,2026-05-12,Absent
ATT001804,STU00388,CRS016,2026-06-24,Present
ATT001805,STU00785,CRS001,2026-05-11,Late
ATT001806,STU00704,CRS012,2026-04-20,Absent
ATT001807,STU00598,CRS019,2026-04-02,Present
ATT001808,STU00458,CRS001,2026-04-26,Absent
ATT001809,STU00969,CRS019,2026-06-22,Absent
ATT001810,STU00906,CRS011,2026-05-03,Present
ATT001811,STU00907,CRS012,2026-04-09,Present
ATT001812,STU00181,CRS005,2026-05-26,Late
ATT001813,STU00307,CRS013,2026-04-28,Present
ATT001814,STU00113,CRS007,2026-06-04,Late
ATT001815,STU00328,CRS010,2026-04-22,Late
ATT001816,STU00811,CRS003,2026-05-15,Absent
ATT001817,STU00617,CRS016,2026-05-03,Present
ATT001818,STU00636,CRS019,2026-04-26,Absent
ATT001819,STU00173,CRS012,2026-06-21,Absent
ATT001820,STU00196,CRS017,2026-06-03,Absent
ATT001821,STU00532,CRS001,2026-04-19,Absent
ATT001822,STU00326,CRS006,2026-04-18,Present
ATT001823,STU00664,CRS008,2026-06-13,Late
ATT001824,STU00313,CRS009,2026-05-06,Absent
ATT001825,STU00443,CRS011,2026-06-18,Present
ATT001826,STU00279,CRS015,2026-05-22,Late
ATT001827,STU00082,CRS011,2026-05-15,Late
ATT001828,STU00032,CRS005,2026-05-20,Late
ATT001829,STU00010,CRS019,2026-05-30,Present
ATT001830,STU00309,CRS013,2026-05-21,Present
ATT001831,STU00926,CRS016,2026-06-01,Absent
ATT001832,STU00397,CRS002,2026-05-21,Late
ATT001833,STU00688,CRS009,2026-04-06,Late
ATT001834,STU00384,CRS011,2026-04-12,Absent
ATT001835,STU00822,CRS017,2026-04-06,Absent
ATT001836,STU00416,CRS011,2026-04-24,Present
ATT001837,STU00965,CRS012,2026-05-22,Late
ATT001838,STU00267,CRS018,2026-04-21,Present
ATT001839,STU00500,CRS010,2026-05-18,Absent
ATT001840,STU00085,CRS015,2026-06-10,Late
ATT001841,STU00086,CRS011,2026-04-18,Late
ATT001842,STU00917,CRS004,2026-06-01,Present
ATT001843,STU00830,CRS005,2026-06-29,Present
ATT001844,STU00248,CRS003,2026-06-02,Present
ATT001845,STU00382,CRS003,2026-05-18,Present
ATT001846,STU00585,CRS008,2026-04-23,Present
ATT001847,STU00884,CRS003,2026-05-21,Present
ATT001848,STU00740,CRS001,2026-05-11,Late
ATT001849,STU00826,CRS011,2026-06-24,Late
ATT001850,STU00072,CRS005,2026-05-28,Late
ATT001851,STU00641,CRS015,2026-06-24,Late
ATT001852,STU00894,CRS011,2026-04-05,Late
ATT001853,STU00108,CRS020,2026-06-24,Present
ATT001854,STU00057,CRS005,2026-05-09,Present
ATT001855,STU00940,CRS003,2026-06-29,Present
ATT001856,STU00093,CRS003,2026-04-25,Present
ATT001857,STU00443,CRS008,2026-06-01,Present
ATT001858,STU00051,CRS003,2026-05-12,Absent
ATT001859,STU00328,CRS017,2026-05-03,Present
ATT001860,STU00487,CRS007,2026-06-08,Late
ATT001861,STU00507,CRS020,2026-06-19,Late
ATT001862,STU00190,CRS016,2026-04-21,Absent
ATT001863,STU00749,CRS019,2026-04-26,Present
ATT001864,STU00453,CRS006,2026-05-08,Late
ATT001865,STU00006,CRS003,2026-05-11,Present
ATT001866,STU00997,CRS007,2026-04-01,Absent
ATT001867,STU00147,CRS018,2026-04-18,Late
ATT001868,STU00996,CRS007,2026-04-08,Late
ATT001869,STU00126,CRS003,2026-05-22,Present
ATT001870,STU00191,CRS011,2026-04-03,Present
ATT001871,STU00166,CRS013,2026-06-06,Late
ATT001872,STU00856,CRS019,2026-06-28,Absent
ATT001873,STU00615,CRS014,2026-05-09,Late
ATT001874,STU00655,CRS010,2026-04-07,Present
ATT001875,STU00436,CRS009,2026-04-23,Absent
ATT001876,STU00753,CRS008,2026-04-15,Late
ATT001877,STU00007,CRS009,2026-04-28,Absent
ATT001878,STU00772,CRS006,2026-05-27,Present
ATT001879,STU00063,CRS003,2026-04-09,Absent
ATT001880,STU00352,CRS002,2026-05-14,Late
ATT001881,STU00773,CRS014,2026-06-12,Present
ATT001882,STU00690,CRS015,2026-05-24,Present
ATT001883,STU00762,CRS003,2026-05-27,Absent
ATT001884,STU00602,CRS012,2026-05-01,Late
ATT001885,STU00697,CRS020,2026-04-23,Late
ATT001886,STU00982,CRS003,2026-04-10,Late
ATT001887,STU00268,CRS011,2026-04-22,Absent
ATT001888,STU00366,CRS016,2026-05-01,Absent
ATT001889,STU00511,CRS010,2026-04-05,Absent
ATT001890,STU00320,CRS018,2026-05-01,Late
ATT001891,STU00194,CRS008,2026-06-11,Late
ATT001892,STU00174,CRS002,2026-06-24,Late
ATT001893,STU00361,CRS014,2026-06-09,Absent
ATT001894,STU00901,CRS015,2026-05-26,Absent
ATT001895,STU00945,CRS013,2026-06-08,Absent
ATT001896,STU00889,CRS015,2026-05-27,Absent
ATT001897,STU00156,CRS005,2026-05-23,Late
ATT001898,STU00768,CRS013,2026-04-08,Absent
ATT001899,STU00972,CRS001,2026-04-06,Present
ATT001900,STU00807,CRS011,2026-04-04,Absent
ATT001901,STU00891,CRS005,2026-04-29,Absent
ATT001902,STU00374,CRS001,2026-06-16,Absent
ATT001903,STU00810,CRS006,2026-04-06,Present
ATT001904,STU00607,CRS006,2026-04-12,Present
ATT001905,STU00097,CRS001,2026-06-22,Absent
ATT001906,STU00483,CRS005,2026-05-10,Absent
ATT001907,STU00345,CRS007,2026-04-28,Present
ATT001908,STU00509,CRS013,2026-05-27,Present
ATT001909,STU00310,CRS018,2026-04-06,Absent
ATT001910,STU00233,CRS007,2026-05-31,Absent
ATT001911,STU00621,CRS016,2026-05-21,Absent
ATT001912,STU00445,CRS006,2026-04-27,Absent
ATT001913,STU00992,CRS002,2026-05-05,Absent
ATT001914,STU00984,CRS004,2026-04-09,Present
ATT001915,STU00975,CRS011,2026-06-07,Late
ATT001916,STU00488,CRS020,2026-04-21,Absent
ATT001917,STU00144,CRS008,2026-05-24,Late
ATT001918,STU00965,CRS016,2026-05-30,Present
ATT001919,STU00426,CRS016,2026-04-01,Present
ATT001920,STU00979,CRS010,2026-05-05,Late
ATT001921,STU00162,CRS011,2026-06-11,Late
ATT001922,STU00318,CRS020,2026-06-19,Absent
ATT001923,STU00626,CRS004,2026-05-26,Late
ATT001924,STU00132,CRS017,2026-05-01,Absent
ATT001925,STU00349,CRS012,2026-06-24,Late
ATT001926,STU00884,CRS005,2026-06-10,Absent
ATT001927,STU00578,CRS016,2026-05-11,Present
ATT001928,STU00018,CRS015,2026-04-30,Absent
ATT001929,STU00427,CRS008,2026-04-18,Present
ATT001930,STU00967,CRS011,2026-04-10,Late
ATT001931,STU00239,CRS011,2026-05-24,Late
ATT001932,STU00937,CRS016,2026-04-07,Absent
ATT001933,STU00568,CRS011,2026-06-11,Late
ATT001934,STU00812,CRS011,2026-04-18,Late
ATT001935,STU00199,CRS005,2026-05-22,Absent
ATT001936,STU00800,CRS019,2026-05-28,Present
ATT001937,STU00725,CRS019,2026-04-24,Late
ATT001938,STU00242,CRS008,2026-05-08,Absent
ATT001939,STU00576,CRS016,2026-06-05,Present
ATT001940,STU00320,CRS017,2026-05-11,Present
ATT001941,STU00393,CRS005,2026-04-22,Late
ATT001942,STU00329,CRS003,2026-06-11,Late
ATT001943,STU00502,CRS015,2026-04-06,Late
ATT001944,STU00922,CRS009,2026-04-29,Present
ATT001945,STU00460,CRS013,2026-05-10,Present
ATT001946,STU00810,CRS009,2026-06-26,Late
ATT001947,STU00146,CRS012,2026-06-07,Present
ATT001948,STU00485,CRS008,2026-04-29,Present
ATT001949,STU00648,CRS001,2026-06-19,Absent
ATT001950,STU00364,CRS020,2026-06-09,Absent
ATT001951,STU00575,CRS005,2026-04-14,Absent
ATT001952,STU00979,CRS011,2026-04-28,Absent
ATT001953,STU00321,CRS020,2026-05-01,Late
ATT001954,STU00204,CRS007,2026-05-04,Late
ATT001955,STU00619,CRS004,2026-04-01,Absent
ATT001956,STU00751,CRS002,2026-05-23,Late
ATT001957,STU00906,CRS007,2026-06-01,Late
ATT001958,STU00818,CRS017,2026-04-06,Absent
ATT001959,STU00254,CRS013,2026-05-16,Absent
ATT001960,STU00717,CRS001,2026-06-15,Absent
ATT001961,STU00267,CRS007,2026-06-17,Present
ATT001962,STU00303,CRS001,2026-05-08,Present
ATT001963,STU00667,CRS014,2026-04-18,Present
ATT001964,STU00377,CRS015,2026-04-19,Present
ATT001965,STU00457,CRS013,2026-06-21,Late
ATT001966,STU00160,CRS020,2026-06-10,Absent
ATT001967,STU00776,CRS011,2026-05-01,Present
ATT001968,STU00959,CRS009,2026-05-31,Absent
ATT001969,STU00282,CRS007,2026-06-02,Late
ATT001970,STU00621,CRS015,2026-06-28,Absent
ATT001971,STU00166,CRS019,2026-05-24,Present
ATT001972,STU00330,CRS001,2026-04-30,Present
ATT001973,STU00053,CRS011,2026-05-23,Late
ATT001974,STU00488,CRS012,2026-06-26,Present
ATT001975,STU00322,CRS013,2026-05-26,Late
ATT001976,STU00026,CRS014,2026-05-08,Late
ATT001977,STU00331,CRS013,2026-04-15,Present
ATT001978,STU00334,CRS020,2026-05-11,Present
ATT001979,STU00659,CRS010,2026-06-11,Absent
ATT001980,STU00579,CRS019,2026-04-04,Present
ATT001981,STU00904,CRS017,2026-04-20,Present
ATT001982,STU00740,CRS005,2026-04-01,Absent
ATT001983,STU00065,CRS003,2026-04-21,Present
ATT001984,STU00155,CRS004,2026-04-21,Late
ATT001985,STU00167,CRS008,2026-05-27,Present
ATT001986,STU00772,CRS012,2026-04-22,Absent
ATT001987,STU00346,CRS003,2026-06-06,Absent
ATT001988,STU00351,CRS003,2026-06-25,Absent
ATT001989,STU00410,CRS018,2026-04-30,Present
ATT001990,STU00537,CRS014,2026-06-06,Late
ATT001991,STU00808,CRS013,2026-04-19,Late
ATT001992,STU00158,CRS018,2026-04-17,Present
ATT001993,STU00833,CRS007,2026-06-29,Absent
ATT001994,STU00162,CRS004,2026-05-03,Absent
ATT001995,STU00232,CRS008,2026-04-07,Present
ATT001996,STU00660,CRS018,2026-04-03,Present
ATT001997,STU00053,CRS008,2026-04-11,Absent
ATT001998,STU00043,CRS002,2026-04-27,Present
ATT001999,STU00776,CRS008,2026-04-18,Present
ATT002000,STU00977,CRS005,2026-05-23,Late
ATT002001,STU00327,CRS011,2026-06-08,Absent
ATT002002,STU00774,CRS013,2026-04-04,Present
ATT002003,STU00522,CRS010,2026-04-03,Absent
ATT002004,STU00024,CRS014,2026-04-18,Late
ATT002005,STU00069,CRS002,2026-04-16,Present
ATT002006,STU00603,CRS002,2026-06-19,Present
ATT002007,STU00235,CRS019,2026-06-04,Absent
ATT002008,STU00007,CRS012,2026-05-01,Late
ATT002009,STU00082,CRS019,2026-05-20,Absent
ATT002010,STU00521,CRS006,2026-04-17,Absent
ATT002011,STU00217,CRS005,2026-04-02,Late
ATT002012,STU00007,CRS020,2026-06-15,Absent
ATT002013,STU00272,CRS018,2026-06-21,Absent
ATT002014,STU00523,CRS013,2026-04-02,Present
ATT002015,STU00854,CRS007,2026-05-31,Late
ATT002016,STU00262,CRS011,2026-05-05,Present
ATT002017,STU00334,CRS009,2026-06-10,Absent
ATT002018,STU00122,CRS010,2026-04-10,Absent
ATT002019,STU00029,CRS015,2026-06-24,Late
ATT002020,STU00990,CRS017,2026-04-28,Absent
ATT002021,STU00209,CRS006,2026-04-22,Present
ATT002022,STU00042,CRS013,2026-06-12,Present
ATT002023,STU00760,CRS007,2026-05-30,Present
ATT002024,STU00777,CRS019,2026-06-24,Late
ATT002025,STU00765,CRS010,2026-06-27,Late
ATT002026,STU00690,CRS007,2026-06-29,Late
ATT002027,STU00837,CRS010,2026-06-19,Absent
ATT002028,STU00474,CRS002,2026-06-19,Late
ATT002029,STU00641,CRS008,2026-04-06,Late
ATT002030,STU00911,CRS009,2026-04-13,Present
ATT002031,STU00523,CRS001,2026-06-23,Absent
ATT002032,STU00012,CRS007,2026-06-11,Present
ATT002033,STU00881,CRS011,2026-04-18,Present
ATT002034,STU00511,CRS013,2026-05-05,Late
ATT002035,STU00335,CRS015,2026-05-04,Absent
ATT002036,STU00616,CRS006,2026-05-24,Absent
ATT002037,STU00491,CRS018,2026-06-27,Late
ATT002038,STU00292,CRS008,2026-04-23,Present
ATT002039,STU00631,CRS004,2026-04-05,Present
ATT002040,STU00873,CRS001,2026-05-26,Late
ATT002041,STU00051,CRS001,2026-04-18,Absent
ATT002042,STU00952,CRS001,2026-05-19,Absent
ATT002043,STU00455,CRS013,2026-06-11,Late
ATT002044,STU00581,CRS006,2026-04-30,Present
ATT002045,STU00054,CRS012,2026-04-05,Present
ATT002046,STU00661,CRS007,2026-06-11,Absent
ATT002047,STU00759,CRS012,2026-06-18,Present
ATT002048,STU00286,CRS014,2026-06-16,Late
ATT002049,STU00022,CRS010,2026-06-27,Present
ATT002050,STU00920,CRS004,2026-06-19,Absent
ATT002051,STU00145,CRS009,2026-04-19,Absent
ATT002052,STU00952,CRS007,2026-04-08,Present
ATT002053,STU00941,CRS001,2026-05-13,Absent
ATT002054,STU00178,CRS001,2026-05-30,Present
ATT002055,STU00088,CRS008,2026-04-06,Absent
ATT002056,STU00890,CRS019,2026-05-16,Late
ATT002057,STU00570,CRS009,2026-06-07,Absent
ATT002058,STU00023,CRS019,2026-05-29,Absent
ATT002059,STU00064,CRS005,2026-05-16,Present
ATT002060,STU00066,CRS013,2026-05-15,Late
ATT002061,STU00386,CRS001,2026-05-12,Present
ATT002062,STU00509,CRS014,2026-04-29,Absent
ATT002063,STU00422,CRS006,2026-05-04,Present
ATT002064,STU00590,CRS002,2026-06-02,Late
ATT002065,STU00064,CRS009,2026-06-04,Late
ATT002066,STU00288,CRS016,2026-05-15,Present
ATT002067,STU00821,CRS009,2026-04-25,Present
ATT002068,STU00687,CRS009,2026-05-07,Present
ATT002069,STU00240,CRS015,2026-06-22,Present
ATT002070,STU00665,CRS002,2026-05-23,Late
ATT002071,STU00855,CRS014,2026-04-04,Late
ATT002072,STU00974,CRS016,2026-04-20,Present
ATT002073,STU00732,CRS002,2026-04-19,Absent
ATT002074,STU00372,CRS003,2026-06-17,Late
ATT002075,STU00376,CRS015,2026-05-06,Absent
ATT002076,STU00557,CRS006,2026-04-28,Absent
ATT002077,STU00674,CRS012,2026-06-19,Late
ATT002078,STU00564,CRS018,2026-05-22,Present
ATT002079,STU00328,CRS012,2026-06-24,Absent
ATT002080,STU00178,CRS019,2026-05-04,Absent
ATT002081,STU00381,CRS015,2026-05-20,Absent
ATT002082,STU00785,CRS010,2026-04-13,Present
ATT002083,STU00833,CRS016,2026-04-08,Late
ATT002084,STU00555,CRS014,2026-05-11,Absent
ATT002085,STU00984,CRS014,2026-05-02,Present
ATT002086,STU00616,CRS009,2026-05-23,Present
ATT002087,STU00340,CRS012,2026-05-12,Late
ATT002088,STU00477,CRS015,2026-05-26,Late
ATT002089,STU00882,CRS006,2026-05-09,Present
ATT002090,STU00351,CRS017,2026-05-13,Late
ATT002091,STU00148,CRS020,2026-05-07,Absent
ATT002092,STU00553,CRS006,2026-06-12,Late
ATT002093,STU00142,CRS007,2026-04-29,Late
ATT002094,STU00405,CRS003,2026-05-05,Absent
ATT002095,STU00901,CRS004,2026-04-17,Late
ATT002096,STU00557,CRS002,2026-04-22,Late
ATT002097,STU00106,CRS019,2026-05-29,Present
ATT002098,STU00260,CRS018,2026-05-03,Late
ATT002099,STU00964,CRS006,2026-04-08,Late
ATT002100,STU00232,CRS011,2026-06-15,Absent
ATT002101,STU00119,CRS011,2026-05-17,Late
ATT002102,STU00856,CRS012,2026-05-28,Late
ATT002103,STU00959,CRS013,2026-06-10,Late
ATT002104,STU00672,CRS013,2026-06-23,Present
ATT002105,STU00590,CRS012,2026-04-09,Late
ATT002106,STU00417,CRS004,2026-04-07,Present
ATT002107,STU00655,CRS015,2026-04-04,Present
ATT002108,STU00854,CRS007,2026-04-19,Late
ATT002109,STU00000,CRS017,2026-04-18,Present
ATT002110,STU00507,CRS005,2026-04-30,Present
ATT002111,STU00711,CRS010,2026-04-28,Present
ATT002112,STU00773,CRS013,2026-06-13,Absent
ATT002113,STU00845,CRS007,2026-06-01,Late
ATT002114,STU00653,CRS004,2026-04-25,Present
ATT002115,STU00024,CRS001,2026-06-03,Present
ATT002116,STU00302,CRS004,2026-06-29,Present
ATT002117,STU00190,CRS003,2026-06-29,Present
ATT002118,STU00259,CRS015,2026-06-07,Present
ATT002119,STU00432,CRS012,2026-06-06,Late
ATT002120,STU00412,CRS001,2026-06-22,Late
ATT002121,STU00611,CRS010,2026-04-01,Absent
ATT002122,STU00397,CRS012,2026-04-27,Present
ATT002123,STU00311,CRS014,2026-06-14,Late
ATT002124,STU00603,CRS016,2026-06-10,Late
ATT002125,STU00629,CRS019,2026-05-07,Present
ATT002126,STU00695,CRS016,2026-05-07,Present
ATT002127,STU00511,CRS011,2026-05-23,Absent
ATT002128,STU00031,CRS009,2026-05-29,Late
ATT002129,STU00484,CRS013,2026-05-13,Late
ATT002130,STU00788,CRS004,2026-05-17,Absent
ATT002131,STU00705,CRS019,2026-06-08,Late
ATT002132,STU00901,CRS012,2026-04-14,Late
ATT002133,STU00502,CRS001,2026-05-06,Absent
ATT002134,STU00039,CRS016,2026-04-21,Present
ATT002135,STU00486,CRS009,2026-06-07,Late
ATT002136,STU00094,CRS003,2026-05-13,Present
ATT002137,STU00741,CRS004,2026-05-17,Absent
ATT002138,STU00388,CRS011,2026-06-10,Present
